Date,Product,Variety,Class,Size,Package,Unit(kg),Closing Price,High Price,Low Price,Average Price,Total Sales(Rand),Sales Quantity,Closing Stock,Day,Month,Week
2023-02-10,CARROTS,NO VARIETY,CLASS 1,MEDIUM,BAG,10.0,104.76,107.0,100.0,103.5,57618,550,219,10,2,6
2023-02-10,CARROTS,NO VARIETY,CLASS 1,LARGE,BAG,10.0,110.0,110.0,110.0,110.0,660,6,1205,10,2,6
2023-02-10,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,BAG,10.0,94.52,110.0,40.0,75.0,73915,782,5372,10,2,6
2023-02-10,CARROTS,NO VARIETY,CLASS 1,LARGE,HALF POCKET,5.0,40.62,45.0,40.0,42.5,9750,240,1128,10,2,6
2023-02-10,CARROTS,NO VARIETY,CLASS 1,MEDIUM,HALF POCKET,5.0,0.0,0.0,0.0,0.0,0,0,430,10,2,6
2023-02-10,CARROTS,NO VARIETY,CLASS 1,SMALL,HALF POCKET,5.0,20.45,21.0,20.0,20.5,2720,133,22,10,2,6
2023-02-10,CARROTS,NO VARIETY,CLASS 2,LARGE,HALF POCKET,5.0,23.11,25.0,22.0,23.5,2935,127,83,10,2,6
2023-02-10,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF POCKET,5.0,24.9,51.0,10.0,30.5,62644,2515,7421,10,2,6
2023-02-10,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,MULTI LAYER TRAYER,8.0,72.12,80.0,70.0,75.0,3390,47,0,10,2,6
2023-02-10,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.0,81.85,89.0,50.0,69.5,48704,595,1123,10,2,6
2023-02-10,CARROTS,NO VARIETY,CLASS 1,LARGE,STANDARD POCKET,10.0,90.0,90.0,90.0,90.0,90,1,106,10,2,6
2023-02-10,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,3.0,20.31,21.0,20.0,20.5,386,19,1302,10,2,6
2023-02-10,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,10.0,86.8,90.0,80.0,85.0,8160,94,705,10,2,6
2023-02-09,CARROTS,NO VARIETY,CLASS 1,LARGE,STANDARD POCKET,10.0,90.0,90.0,90.0,90.0,1170,13,107,9,2,6
2023-02-09,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.0,59.57,89.0,20.0,54.5,19122,321,818,9,2,6
2023-02-09,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,3.0,20.48,22.0,20.0,21.0,676,33,1321,9,2,6
2023-02-09,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,10.0,86.21,90.0,80.0,85.0,7070,82,799,9,2,6
2023-02-09,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,MULTI LAYER TRAYER,8.0,76.04,80.0,70.0,75.0,19240,253,47,9,2,6
2023-02-09,CARROTS,NO VARIETY,CLASS 1,MEDIUM,HALF POCKET,5.0,44.94,46.0,40.0,43.0,9888,220,430,9,2,6
2023-02-09,CARROTS,NO VARIETY,CLASS 1,SMALL,HALF POCKET,5.0,19.15,20.0,17.0,18.5,5460,285,155,9,2,6
2023-02-09,CARROTS,NO VARIETY,CLASS 1,LARGE,HALF POCKET,5.0,45.0,45.0,45.0,45.0,11925,265,1368,9,2,6
2023-02-09,CARROTS,NO VARIETY,CLASS 1,MEDIUM,BAG,10.0,105.01,109.0,105.0,107.0,23209,221,769,9,2,6
2023-02-09,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,BAG,10.0,97.49,109.0,5.0,57.0,170999,1754,3454,9,2,6
2023-02-09,CARROTS,NO VARIETY,CLASS 1,LARGE,BAG,10.0,0.0,0.0,0.0,0.0,0,0,1211,9,2,6
2023-02-09,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF DECON,2.5,31.25,33.0,31.0,32.0,1250,40,407,9,2,6
2023-02-09,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF POCKET,5.0,26.24,80.0,2.0,41.0,105124,4005,7124,9,2,6
2023-02-08,CARROTS,NO VARIETY,CLASS 1,LARGE,HALF POCKET,5.0,42.56,45.0,40.0,42.5,11791,277,793,8,2,6
2023-02-08,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF POCKET,5.0,26.22,80.0,12.0,46.0,161668,6165,4933,8,2,6
2023-02-08,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF DECON,2.5,30.19,35.0,30.0,32.5,6280,208,447,8,2,6
2023-02-08,CARROTS,NO VARIETY,CLASS 1,MEDIUM,BAG,10.0,0.0,0.0,0.0,0.0,0,0,110,8,2,6
2023-02-08,CARROTS,NO VARIETY,CLASS 1,LARGE,BAG,10.0,0.0,0.0,0.0,0.0,0,0,1,8,2,6
2023-02-08,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,BAG,10.0,99.86,109.0,45.0,77.0,154997,1552,3335,8,2,6
2023-02-08,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,MULTI LAYER TRAYER,8.0,80.0,80.0,80.0,80.0,1440,18,0,8,2,6
2023-02-08,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.0,81.76,89.0,80.0,84.5,20605,252,822,8,2,6
2023-02-08,CARROTS,NO VARIETY,CLASS 1,LARGE,STANDARD POCKET,10.0,0.0,0.0,0.0,0.0,0,0,120,8,2,6
2023-02-08,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,3.0,21.0,21.0,21.0,21.0,42,2,634,8,2,6
2023-02-08,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,10.0,85.29,90.0,80.0,85.0,17230,202,161,8,2,6
2023-02-07,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.0,84.69,89.0,80.0,84.5,28881,341,574,7,2,6
2023-02-07,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,3.0,21.0,21.0,21.0,21.0,1554,74,636,7,2,6
2023-02-07,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,10.0,83.8,90.0,50.0,70.0,7040,84,3,7,2,6
2023-02-07,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.0,84.69,89.0,80.0,84.5,28881,341,574,7,2,6
2023-02-07,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,3.0,21.0,21.0,21.0,21.0,1554,74,636,7,2,6
2023-02-07,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,10.0,83.8,90.0,50.0,70.0,7040,84,3,7,2,6
2023-02-07,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,MULTI LAYER TRAYER,8.0,80.0,80.0,80.0,80.0,4000,50,18,7,2,6
2023-02-07,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,MULTI LAYER TRAYER,8.0,80.0,80.0,80.0,80.0,4000,50,18,7,2,6
2023-02-07,CARROTS,NO VARIETY,CLASS 1,LARGE,BAG,10.0,0.0,0.0,0.0,0.0,0,0,1,7,2,6
2023-02-07,CARROTS,NO VARIETY,CLASS 1,LARGE,BAG,10.0,0.0,0.0,0.0,0.0,0,0,1,7,2,6
2023-02-07,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,BAG,10.0,99.2,105.0,50.0,77.5,115677,1166,3667,7,2,6
2023-02-07,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,BAG,10.0,99.2,105.0,50.0,77.5,115677,1166,3667,7,2,6
2023-02-07,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF DECON,2.5,30.15,32.0,30.0,31.0,5458,181,655,7,2,6
2023-02-07,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF DECON,2.5,30.15,32.0,30.0,31.0,5458,181,655,7,2,6
2023-02-07,CARROTS,NO VARIETY,CLASS 1,LARGE,HALF POCKET,5.0,43.85,45.0,15.0,30.0,11139,254,190,7,2,6
2023-02-07,CARROTS,NO VARIETY,CLASS 1,LARGE,HALF POCKET,5.0,43.85,45.0,15.0,30.0,11139,254,190,7,2,6
2023-02-07,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF POCKET,5.0,26.14,46.0,10.0,28.0,162767,6226,3878,7,2,6
2023-02-07,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF POCKET,5.0,26.14,46.0,10.0,28.0,162767,6226,3878,7,2,6
2023-02-06,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF POCKET,5.0,30.26,46.0,5.0,25.5,84498,2792,3688,6,2,6
2023-02-06,CARROTS,NO VARIETY,CLASS 1,LARGE,HALF POCKET,5.0,0.0,0.0,0.0,0.0,0,0,24,6,2,6
2023-02-06,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF DECON,2.5,30.22,32.0,30.0,31.0,10428,345,836,6,2,6
2023-02-06,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,BAG,10.0,87.46,105.0,10.0,57.5,133735,1529,2961,6,2,6
2023-02-06,CARROTS,NO VARIETY,CLASS 1,LARGE,BAG,10.0,0.0,0.0,0.0,0.0,0,0,1,6,2,6
2023-02-06,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,MULTI LAYER TRAYER,8.0,77.46,80.0,75.0,77.5,10225,132,0,6,2,6
2023-02-06,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.0,81.58,89.0,50.0,69.5,19906,244,515,6,2,6
2023-02-06,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,3.0,30.0,30.0,30.0,30.0,300,10,710,6,2,6
2023-02-06,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,10.0,83.89,90.0,80.0,85.0,12920,154,87,6,2,6
2023-02-03,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.0,53.53,89.0,30.0,59.5,42185,788,1389,3,2,5
2023-02-03,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,3.0,0.0,0.0,0.0,0.0,0,0,720,3,2,5
2023-02-03,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,10.0,0.0,0.0,0.0,0.0,0,0,3,3,2,5
2023-02-03,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,BAG,10.0,90.85,105.0,5.0,55.0,144911,1595,4825,3,2,5
2023-02-03,CARROTS,NO VARIETY,CLASS 1,LARGE,BAG,10.0,0.0,0.0,0.0,0.0,0,0,1,3,2,5
2023-02-03,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF DECON,2.5,30.38,32.0,30.0,31.0,8752,288,1433,3,2,5
2023-02-03,CARROTS,NO VARIETY,CLASS 1,LARGE,HALF POCKET,5.0,25.2,48.0,18.0,33.0,36245,1438,61,3,2,5
2023-02-03,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF POCKET,5.0,25.78,46.0,3.0,24.5,134682,5223,4674,3,2,5
2023-02-02,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF POCKET,5.0,20.51,46.0,2.0,24.0,72179,3518,3997,2,2,5
2023-02-02,CARROTS,NO VARIETY,CLASS 1,LARGE,HALF POCKET,5.0,38.09,48.0,35.0,41.5,14780,388,449,2,2,5
2023-02-02,CARROTS,NO VARIETY,CLASS 1,MEDIUM,HALF POCKET,5.0,21.0,21.0,21.0,21.0,4410,210,0,2,2,5
2023-02-02,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF DECON,2.5,30.14,32.0,30.0,31.0,3256,108,1055,2,2,5
2023-02-02,CARROTS,NO VARIETY,CLASS 1,LARGE,BAG,10.0,0.0,0.0,0.0,0.0,0,0,1,2,2,5
2023-02-02,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,BAG,10.0,98.41,110.0,30.0,70.0,232938,2367,2402,2,2,5
2023-02-02,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,BOX,10.0,17.0,17.0,17.0,17.0,2550,150,0,2,2,5
2023-02-02,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,MULTI LAYER TRAYER,8.0,50.0,50.0,50.0,50.0,2400,48,0,2,2,5
2023-02-02,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.0,64.6,89.0,20.0,54.5,32434,502,1029,2,2,5
2023-02-02,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,3.0,0.0,0.0,0.0,0.0,0,0,720,2,2,5
2023-02-02,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,10.0,0.0,0.0,0.0,0.0,0,0,3,2,2,5
2023-02-01,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.0,54.4,89.0,8.0,48.5,39826,732,1131,1,2,5
2023-02-01,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,3.0,0.0,0.0,0.0,0.0,0,0,720,1,2,5
2023-02-01,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,10.0,30.0,30.0,30.0,30.0,960,32,3,1,2,5
2023-02-01,CARROTS,NO VARIETY,CLASS 1,SMALL,STANDARD POCKET,10.0,8.0,8.0,8.0,8.0,1448,181,0,1,2,5
2023-02-01,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,MULTI LAYER TRAYER,8.0,47.38,50.0,31.0,40.5,3791,80,0,1,2,5
2023-02-01,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,BAG,10.0,96.17,120.0,10.0,65.0,210148,2185,3178,1,2,5
2023-02-01,CARROTS,NO VARIETY,CLASS 1,LARGE,BAG,10.0,0.0,0.0,0.0,0.0,0,0,1,1,2,5
2023-02-01,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF DECON,2.5,30.07,32.0,30.0,31.0,4090,136,497,1,2,5
2023-02-01,CARROTS,NO VARIETY,CLASS 1,SMALL,HALF POCKET,5.0,10.42,16.0,6.0,11.0,16512,1584,0,1,2,5
2023-02-01,CARROTS,NO VARIETY,CLASS 2,LARGE,HALF POCKET,5.0,16.0,16.0,16.0,16.0,5168,323,0,1,2,5
2023-02-01,CARROTS,NO VARIETY,CLASS 1,MEDIUM,HALF POCKET,5.0,0.0,0.0,0.0,0.0,0,0,210,1,2,5
2023-02-01,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF POCKET,5.0,23.79,46.0,3.0,24.5,97788,4109,5947,1,2,5
2023-02-01,CARROTS,NO VARIETY,CLASS 1,LARGE,HALF POCKET,5.0,11.92,48.0,6.0,27.0,4448,373,837,1,2,5
2023-01-31,CARROTS,NO VARIETY,CLASS 1,LARGE,HALF POCKET,5.0,20.0,20.0,20.0,20.0,80,4,370,31,1,5
2023-01-31,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF POCKET,5.0,27.02,46.0,5.0,25.5,92761,3432,5712,31,1,5
2023-01-31,CARROTS,NO VARIETY,CLASS 1,SMALL,HALF POCKET,5.0,12.0,12.0,12.0,12.0,204,17,924,31,1,5
2023-01-31,CARROTS,NO VARIETY,CLASS 2,LARGE,HALF POCKET,5.0,16.0,16.0,16.0,16.0,4832,302,323,31,1,5
2023-01-31,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF DECON,2.5,30.04,32.0,30.0,31.0,4958,165,633,31,1,5
2023-01-31,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,BAG,10.0,91.43,104.0,10.0,57.0,176928,1935,2583,31,1,5
2023-01-31,CARROTS,NO VARIETY,CLASS 1,LARGE,BAG,10.0,60.0,60.0,60.0,60.0,240,4,1,31,1,5
2023-01-31,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,MULTI LAYER TRAYER,8.0,60.0,60.0,60.0,60.0,600,10,80,31,1,5
2023-01-31,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.0,54.5,89.0,40.0,64.5,26925,494,1213,31,1,5
2023-01-31,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,10.0,0.0,0.0,0.0,0.0,0,0,35,31,1,5
2023-01-31,CARROTS,NO VARIETY,CLASS 1,SMALL,STANDARD POCKET,10.0,0.0,0.0,0.0,0.0,0,0,181,31,1,5
2023-01-30,CARROTS,NO VARIETY,CLASS 1,SMALL,STANDARD POCKET,10.0,0.0,0.0,0.0,0.0,0,0,181,30,1,5
2023-01-30,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.0,73.48,89.0,25.0,57.0,31598,430,727,30,1,5
2023-01-30,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,10.0,80.0,80.0,80.0,80.0,2080,26,35,30,1,5
2023-01-30,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,MULTI LAYER TRAYER,8.0,55.0,55.0,55.0,55.0,8250,150,0,30,1,5
2023-01-30,CARROTS,NO VARIETY,CLASS 1,MEDIUM,BAG,10.0,60.0,60.0,60.0,60.0,660,11,0,30,1,5
2023-01-30,CARROTS,NO VARIETY,CLASS 1,LARGE,BAG,10.0,0.0,0.0,0.0,0.0,0,0,5,30,1,5
2023-01-30,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,BAG,10.0,84.89,104.0,10.0,57.0,257067,3028,4018,30,1,5
2023-01-30,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF DECON,2.5,28.48,32.0,27.0,29.5,9884,347,798,30,1,5
2023-01-30,CARROTS,NO VARIETY,CLASS 1,LARGE,HALF POCKET,5.0,20.0,20.0,20.0,20.0,60,3,374,30,1,5
2023-01-30,CARROTS,NO VARIETY,CLASS 1,SMALL,HALF POCKET,5.0,12.0,12.0,12.0,12.0,1872,156,941,30,1,5
2023-01-30,CARROTS,NO VARIETY,CLASS 2,LARGE,HALF POCKET,5.0,16.01,18.0,16.0,17.0,13530,845,625,30,1,5
2023-01-30,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF POCKET,5.0,27.73,46.0,2.0,24.0,113986,4110,5298,30,1,5
2023-01-27,CARROTS,NO VARIETY,CLASS 1,SMALL,HALF POCKET,5.0,11.77,15.0,10.0,12.5,3157,268,1325,27,1,4
2023-01-27,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF POCKET,5.0,25.13,41.0,3.0,22.0,115890,4610,9563,27,1,4
2023-01-27,CARROTS,NO VARIETY,CLASS 1,LARGE,HALF POCKET,5.0,28.57,30.0,20.0,25.0,800,28,1125,27,1,4
2023-01-27,CARROTS,NO VARIETY,CLASS 1,SMALL,HALF POCKET,5.0,11.77,15.0,10.0,12.5,3157,268,1325,27,1,4
2023-01-27,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF POCKET,5.0,25.13,41.0,3.0,22.0,115890,4610,9563,27,1,4
2023-01-27,CARROTS,NO VARIETY,CLASS 1,LARGE,HALF POCKET,5.0,28.57,30.0,20.0,25.0,800,28,1125,27,1,4
2023-01-27,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF DECON,2.5,26.05,27.0,26.0,26.5,36792,1412,75,27,1,4
2023-01-27,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF DECON,2.5,26.05,27.0,26.0,26.5,36792,1412,75,27,1,4
2023-01-27,CARROTS,NO VARIETY,CLASS 1,MEDIUM,BAG,10.0,0.0,0.0,0.0,0.0,0,0,11,27,1,4
2023-01-27,CARROTS,NO VARIETY,CLASS 1,LARGE,BAG,10.0,80.0,80.0,80.0,80.0,80,1,5,27,1,4
2023-01-27,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,BAG,10.0,81.69,94.0,10.0,52.0,120822,1479,6525,27,1,4
2023-01-27,CARROTS,NO VARIETY,CLASS 1,MEDIUM,BAG,10.0,0.0,0.0,0.0,0.0,0,0,11,27,1,4
2023-01-27,CARROTS,NO VARIETY,CLASS 1,LARGE,BAG,10.0,80.0,80.0,80.0,80.0,80,1,5,27,1,4
2023-01-27,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,BAG,10.0,81.69,94.0,10.0,52.0,120822,1479,6525,27,1,4
2023-01-27,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.0,41.65,80.0,25.0,52.5,30864,741,976,27,1,4
2023-01-27,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,10.0,70.0,70.0,70.0,70.0,8680,124,35,27,1,4
2023-01-27,CARROTS,NO VARIETY,CLASS 1,SMALL,STANDARD POCKET,10.0,0.0,0.0,0.0,0.0,0,0,181,27,1,4
2023-01-27,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.0,41.65,80.0,25.0,52.5,30864,741,976,27,1,4
2023-01-27,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,10.0,70.0,70.0,70.0,70.0,8680,124,35,27,1,4
2023-01-27,CARROTS,NO VARIETY,CLASS 1,SMALL,STANDARD POCKET,10.0,0.0,0.0,0.0,0.0,0,0,181,27,1,4
2023-01-26,CARROTS,NO VARIETY,CLASS 1,SMALL,STANDARD POCKET,10.0,0.0,0.0,0.0,0.0,0,0,181,26,1,4
2023-01-26,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.0,71.8,80.0,30.0,55.0,8257,115,797,26,1,4
2023-01-26,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,10.0,70.0,70.0,70.0,70.0,4620,66,159,26,1,4
2023-01-26,CARROTS,NO VARIETY,CLASS 1,MEDIUM,BAG,10.0,0.0,0.0,0.0,0.0,0,0,11,26,1,4
2023-01-26,CARROTS,NO VARIETY,CLASS 1,LARGE,BAG,10.0,80.0,80.0,80.0,80.0,7520,94,6,26,1,4
2023-01-26,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,BAG,10.0,66.23,100.0,10.0,55.0,102789,1552,4054,26,1,4
2023-01-26,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF DECON,2.5,26.23,29.0,26.0,27.5,22558,860,821,26,1,4
2023-01-26,CARROTS,NO VARIETY,CLASS 1,SMALL,HALF POCKET,5.0,12.18,15.0,12.0,13.5,195,16,1593,26,1,4
2023-01-26,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF POCKET,5.0,19.63,80.0,4.0,42.0,102108,5201,6748,26,1,4
2023-01-26,CARROTS,NO VARIETY,CLASS 1,LARGE,HALF POCKET,5.0,21.81,35.0,15.0,25.0,2530,116,1153,26,1,4
2023-01-25,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF POCKET,5.0,14.28,41.0,5.0,23.0,102924,7207,4969,25,1,4
2023-01-25,CARROTS,NO VARIETY,CLASS 1,LARGE,HALF POCKET,5.0,29.85,35.0,20.0,27.5,1045,35,1269,25,1,4
2023-01-25,CARROTS,NO VARIETY,CLASS 1,SMALL,HALF POCKET,5.0,15.0,15.0,15.0,15.0,135,9,1609,25,1,4
2023-01-25,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF DECON,2.5,27.01,29.0,27.0,28.0,4241,157,1015,25,1,4
2023-01-25,CARROTS,NO VARIETY,CLASS 1,MEDIUM,BAG,10.0,0.0,0.0,0.0,0.0,0,0,11,25,1,4
2023-01-25,CARROTS,NO VARIETY,CLASS 1,LARGE,BAG,10.0,80.0,80.0,80.0,80.0,800,10,100,25,1,4
2023-01-25,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,BAG,10.0,89.72,94.0,10.0,52.0,65141,726,2306,25,1,4
2023-01-25,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.0,44.01,80.0,30.0,55.0,23195,527,432,25,1,4
2023-01-25,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,10.0,70.0,70.0,70.0,70.0,560,8,225,25,1,4
2023-01-25,CARROTS,NO VARIETY,CLASS 1,SMALL,STANDARD POCKET,10.0,0.0,0.0,0.0,0.0,0,0,181,25,1,4
2023-01-24,CARROTS,NO VARIETY,CLASS 1,SMALL,STANDARD POCKET,10.0,0.0,0.0,0.0,0.0,0,0,181,24,1,4
2023-01-24,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.0,73.27,79.0,65.0,72.0,16268,222,259,24,1,4
2023-01-24,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,10.0,70.27,80.0,70.0,75.0,2600,37,233,24,1,4
2023-01-24,CARROTS,NO VARIETY,CLASS 1,MEDIUM,BAG,10.0,80.0,80.0,80.0,80.0,5280,66,11,24,1,4
2023-01-24,CARROTS,NO VARIETY,CLASS 1,LARGE,BAG,10.0,80.0,80.0,80.0,80.0,8800,110,0,24,1,4
2023-01-24,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,BAG,10.0,75.59,120.0,35.0,77.5,101519,1343,2361,24,1,4
2023-01-24,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF DECON,2.5,27.0,27.0,27.0,27.0,33291,1233,173,24,1,4
2023-01-24,CARROTS,NO VARIETY,CLASS 1,SMALL,HALF POCKET,5.0,14.2,15.0,12.0,13.5,2187,154,1398,24,1,4
2023-01-24,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF POCKET,5.0,21.1,300.0,5.0,152.5,64908,3075,9265,24,1,4
2023-01-24,CARROTS,NO VARIETY,CLASS 1,LARGE,HALF POCKET,5.0,26.59,35.0,20.0,27.5,6250,235,1304,24,1,4
2023-01-23,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF POCKET,5.0,19.15,41.0,3.0,22.0,91776,4790,5258,23,1,4
2023-01-23,CARROTS,NO VARIETY,CLASS 1,LARGE,HALF POCKET,5.0,28.91,35.0,20.0,27.5,13330,461,1319,23,1,4
2023-01-23,CARROTS,NO VARIETY,CLASS 1,SMALL,HALF POCKET,5.0,15.0,15.0,15.0,15.0,45,3,1332,23,1,4
2023-01-23,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,HALF DECON,2.5,0.0,0.0,0.0,0.0,0,0,74,23,1,4
2023-01-23,CARROTS,NO VARIETY,CLASS 1,MEDIUM,BAG,10.0,74.69,80.0,70.0,75.0,1718,23,77,23,1,4
2023-01-23,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,BAG,10.0,77.01,94.0,10.0,52.0,265097,3442,1916,23,1,4
2023-01-23,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,10.0,71.75,75.0,65.0,70.0,3875,54,160,23,1,4
2023-01-23,CARROTS,NO VARIETY,CLASS 1,SMALL,STANDARD POCKET,10.0,0.0,0.0,0.0,0.0,0,0,181,23,1,4
2023-01-23,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.0,72.86,79.0,70.0,74.5,34611,475,371,23,1,4
2023-01-20,CARROTS,NO VARIETY,CLASS 1,SMALL,STANDARD POCKET,10.0,0.0,0.0,0.0,0.0,0,0,181,20,1,3
2023-01-20,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,STANDARD POCKET,10.0,53.71,74.0,10.0,42.0,25030,466,880,20,1,3
2023-01-20,CARROTS,NO VARIETY,CLASS 1,MEDIUM,STANDARD POCKET,10.0,0.0,0.0,0.0,0.0,0,0,16,20,1,3
2023-01-20,CARROTS,NO VARIETY,CLASS 1,MEDIUM,BAG,10.0,0.0,0.0,0.0,0.0,0,0,11,20,1,3
2023-01-20,CARROTS,NO VARIETY,NOT GRADED,NO SIZE,BAG,10.0,65.89,84.0,10.0,47.0,85132,1292,6453,20,1,3
